date,airport_code,flights_count
2024-05-13,HND,270
2024-05-13,KIX,138
2024-05-13,FUK,76
2024-05-13,CTS,32
2024-05-14,NRT,347
2024-05-14,HND,273
2024-05-14,KIX,144
2024-05-14,FUK,87
2024-05-14,CTS,32
2024-05-15,NRT,314
2024-05-15,HND,281
2024-05-15,KIX,136
2024-05-15,FUK,78
2024-05-15,CTS,31
2024-05-16,NRT,304
2024-05-16,HND,296
2024-05-16,KIX,149
2024-05-16,FUK,90
2024-05-16,CTS,31
2024-05-17,NRT,321
2024-05-17,HND,299
2024-05-17,KIX,133
2024-05-17,FUK,92
2024-05-17,CTS,30
2024-05-18,NRT,352
2024-05-18,HND,338
2024-05-18,KIX,153
2024-05-18,FUK,91
2024-05-18,CTS,33
2024-05-19,NRT,320
2024-05-19,HND,303
2024-05-19,KIX,152
2024-05-19,FUK,93
2024-05-19,CTS,31
2024-05-20,NRT,299
2024-05-20,HND,266
2024-05-20,KIX,138
2024-05-20,FUK,88
2024-05-20,CTS,32
2024-05-21,NRT,315
2024-05-21,HND,259
2024-05-21,KIX,127
2024-05-21,FUK,92
2024-05-21,CTS,28
2024-05-22,NRT,333
2024-05-22,HND,303
2024-05-22,KIX,145
2024-05-22,FUK,83
2024-05-22,CTS,29
2024-05-23,NRT,324
2024-05-23,HND,258
2024-05-23,KIX,150
2024-05-23,FUK,90
2024-05-23,CTS,31
2024-05-24,NRT,324
2024-05-24,HND,307
2024-05-24,KIX,140
2024-05-24,FUK,86
2024-05-24,CTS,32
2024-05-25,NRT,384
2024-05-25,HND,341
2024-05-25,KIX,149
2024-05-25,FUK,100
2024-05-25,CTS,33
2024-05-26,NRT,328
2024-05-26,HND,324
2024-05-26,KIX,167
2024-05-26,FUK,89
2024-05-26,CTS,32
2024-05-27,NRT,336
2024-05-27,HND,271
2024-05-27,KIX,143
2024-05-27,FUK,91
2024-05-27,CTS,27
2024-05-28,NRT,295
2024-05-28,HND,309
2024-05-28,KIX,134
2024-05-28,FUK,77
2024-05-28,CTS,30
2024-05-29,NRT,296
2024-05-29,HND,280
2024-05-29,KIX,142
2024-05-29,FUK,92
2024-05-29,CTS,31
2024-05-30,NRT,288
2024-05-30,HND,258
2024-05-30,KIX,131
2024-05-30,FUK,89
2024-05-30,CTS,27
2024-05-31,NRT,346
2024-05-31,HND,311
2024-05-31,KIX,152
2024-05-31,FUK,77
2024-05-31,CTS,32
2024-06-01,NRT,370
2024-06-01,HND,314
2024-06-01,KIX,159
2024-06-01,FUK,91
2024-06-01,CTS,32
2024-06-02,NRT,342
2024-06-02,HND,333
2024-06-02,KIX,147
2024-06-02,FUK,101
2024-06-02,CTS,32
2024-06-03,NRT,341
2024-06-03,HND,291
2024-06-03,KIX,135
2024-06-03,FUK,77
2024-06-03,CTS,32
2024-06-04,NRT,292
2024-06-04,HND,297
2024-06-04,KIX,147
2024-06-04,FUK,78
2024-06-04,CTS,30
2024-06-05,NRT,293
2024-06-05,HND,309
2024-06-05,KIX,144
2024-06-05,FUK,76
2024-06-05,CTS,29
2024-06-06,NRT,314
2024-06-06,HND,274
2024-06-06,KIX,151
2024-06-06,FUK,92
2024-06-06,CTS,28
2024-06-07,NRT,295
2024-06-07,HND,296
2024-06-07,KIX,153
2024-06-07,FUK,78
2024-06-07,CTS,30
2024-06-08,NRT,339
2024-06-08,HND,282
2024-06-08,KIX,138
2024-06-08,FUK,87
2024-06-08,CTS,36
2024-06-09,NRT,352
2024-06-09,HND,283
2024-06-09,KIX,159
2024-06-09,FUK,87
2024-06-09,CTS,33
2024-06-10,NRT,288
2024-06-10,HND,264
2024-06-10,KIX,126
2024-06-10,FUK,91
2024-06-10,CTS,30
2024-06-11,NRT,315
2024-06-11,HND,297
2024-06-11,KIX,147
2024-06-11,FUK,85
2024-06-11,CTS,31
2024-06-12,NRT,343
2024-06-12,HND,268
2024-06-12,KIX,141
2024-06-12,FUK,93
2024-06-12,CTS,28
2024-06-13,NRT,296
2024-06-13,HND,264
2024-06-13,KIX,142
2024-06-13,FUK,78
2024-06-13,CTS,27
2024-06-14,NRT,301
2024-06-14,HND,299
2024-06-14,KIX,127
2024-06-14,FUK,79
2024-06-14,CTS,30
2024-06-15,NRT,344
2024-06-15,HND,311
2024-06-15,KIX,163
2024-06-15,FUK,98
2024-06-15,CTS,33
2024-06-16,NRT,377
2024-06-16,HND,283
2024-06-16,KIX,167
2024-06-16,FUK,101
2024-06-16,CTS,30
2024-06-17,NRT,332
2024-06-17,HND,313
2024-06-17,KIX,147
2024-06-17,FUK,91
2024-06-17,CTS,29
2024-06-18,NRT,307
2024-06-18,HND,261
2024-06-18,KIX,127
2024-06-18,FUK,91
2024-06-18,CTS,30
2024-06-19,NRT,350
2024-06-19,HND,299
2024-06-19,KIX,148
2024-06-19,FUK,77
2024-06-19,CTS,28
2024-06-20,NRT,335
2024-06-20,HND,282
2024-06-20,KIX,129
2024-06-20,FUK,91
2024-06-20,CTS,32
2024-06-21,NRT,341
2024-06-21,HND,286
2024-06-21,KIX,151
2024-06-21,FUK,79
2024-06-21,CTS,31
2024-06-22,NRT,378
2024-06-22,HND,291
2024-06-22,KIX,160
2024-06-22,FUK,93
2024-06-22,CTS,35
2024-06-23,NRT,369
2024-06-23,HND,290
2024-06-23,KIX,143
2024-06-23,FUK,102
2024-06-23,CTS,33
2024-06-24,NRT,347
2024-06-24,HND,292
2024-06-24,KIX,132
2024-06-24,FUK,77
2024-06-24,CTS,29
2024-06-25,NRT,300
2024-06-25,HND,301
2024-06-25,KIX,131
2024-06-25,FUK,87
2024-06-25,CTS,32
2024-06-26,NRT,344
2024-06-26,HND,286
2024-06-26,KIX,153
2024-06-26,FUK,83
2024-06-26,CTS,31
2024-06-27,NRT,312
2024-06-27,HND,283
2024-06-27,KIX,137
2024-06-27,FUK,86
2024-06-27,CTS,31
2024-06-28,NRT,288
2024-06-28,HND,295
2024-06-28,KIX,130
2024-06-28,FUK,81
2024-06-28,CTS,28
2024-06-29,NRT,378
2024-06-29,HND,297
2024-06-29,KIX,163
2024-06-29,FUK,96
2024-06-29,CTS,30
2024-06-30,NRT,376
2024-06-30,HND,326
2024-06-30,KIX,162
2024-06-30,FUK,95
2024-06-30,CTS,33
2024-07-01,NRT,291
2024-07-01,HND,284
2024-07-01,KIX,153
2024-07-01,FUK,87
2024-07-01,CTS,28
2024-07-02,NRT,296
2024-07-02,HND,296
2024-07-02,KIX,131
2024-07-02,FUK,91
2024-07-02,CTS,31
2024-07-03,NRT,316
2024-07-03,HND,270
2024-07-03,KIX,136
2024-07-03,FUK,86
2024-07-03,CTS,27
2024-07-04,NRT,298
2024-07-04,HND,306
2024-07-04,KIX,133
2024-07-04,FUK,89
2024-07-04,CTS,27
2024-07-05,NRT,291
2024-07-05,HND,275
2024-07-05,KIX,139
2024-07-05,FUK,91
2024-07-05,CTS,27
2024-07-06,NRT,335
2024-07-06,HND,332
2024-07-06,KIX,147
2024-07-06,FUK,101
2024-07-06,CTS,34
2024-07-07,NRT,332
2024-07-07,HND,306
2024-07-07,KIX,139
2024-07-07,FUK,88
2024-07-07,CTS,31
2024-07-08,NRT,290
2024-07-08,HND,291
2024-07-08,KIX,131
2024-07-08,FUK,78
2024-07-08,CTS,28
2024-07-09,NRT,316
2024-07-09,HND,273
2024-07-09,KIX,145
2024-07-09,FUK,81
2024-07-09,CTS,28
2024-07-10,NRT,296
2024-07-10,HND,275
2024-07-10,KIX,140
2024-07-10,FUK,87
2024-07-10,CTS,27
2024-07-11,NRT,350
2024-07-11,HND,266
2024-07-11,KIX,144
2024-07-11,FUK,91
2024-07-11,CTS,31
2024-07-12,NRT,316
2024-07-12,HND,302
2024-07-12,KIX,130
2024-07-12,FUK,82
2024-07-12,CTS,27
2024-07-13,NRT,354
2024-07-13,HND,307
2024-07-13,KIX,143
2024-07-13,FUK,97
2024-07-13,CTS,30
2024-07-14,NRT,354
2024-07-14,HND,302
2024-07-14,KIX,139
2024-07-14,FUK,90
2024-07-14,CTS,30
2024-07-15,NRT,334
2024-07-15,HND,262
2024-07-15,KIX,128
2024-07-15,FUK,86
2024-07-15,CTS,27
2024-07-16,NRT,330
2024-07-16,HND,305
2024-07-16,KIX,143
2024-07-16,FUK,92
2024-07-16,CTS,28
2024-07-17,NRT,304
2024-07-17,HND,281
2024-07-17,KIX,147
2024-07-17,FUK,80
2024-07-17,CTS,29
2024-07-18,NRT,318
2024-07-18,HND,303
2024-07-18,KIX,151
2024-07-18,FUK,79
2024-07-18,CTS,32
2024-07-19,NRT,301
2024-07-19,HND,292
2024-07-19,KIX,145
2024-07-19,FUK,91
2024-07-19,CTS,31
2024-07-20,NRT,375
2024-07-20,HND,338
2024-07-20,KIX,167
2024-07-20,FUK,95
2024-07-20,CTS,32
2024-07-21,NRT,381
2024-07-21,HND,315
2024-07-21,KIX,139
2024-07-21,FUK,100
2024-07-21,CTS,35
2024-07-22,NRT,307
2024-07-22,HND,290
2024-07-22,KIX,132
2024-07-22,FUK,90
2024-07-22,CTS,31
2024-07-23,NRT,336
2024-07-23,HND,299
2024-07-23,KIX,142
2024-07-23,FUK,86
2024-07-23,CTS,28
2024-07-24,NRT,293
2024-07-24,HND,278
2024-07-24,KIX,152
2024-07-24,FUK,80
2024-07-24,CTS,27
2024-07-25,NRT,325
2024-07-25,HND,283
2024-07-25,KIX,136
2024-07-25,FUK,91
2024-07-25,CTS,31
2024-07-26,NRT,300
2024-07-26,HND,276
2024-07-26,KIX,133
2024-07-26,FUK,82
2024-07-26,CTS,31
2024-07-27,NRT,386
2024-07-27,HND,323
2024-07-27,KIX,150
2024-07-27,FUK,98
2024-07-27,CTS,35
2024-07-28,NRT,333
2024-07-28,HND,340
2024-07-28,KIX,149
2024-07-28,FUK,100
2024-07-28,CTS,30
2024-07-29,NRT,350
2024-07-29,HND,257
2024-07-29,KIX,131
2024-07-29,FUK,83
2024-07-29,CTS,27
2024-07-30,NRT,329
2024-07-30,HND,299
2024-07-30,KIX,132
2024-07-30,FUK,80
2024-07-30,CTS,30
2024-07-31,NRT,290
2024-07-31,HND,285
2024-07-31,KIX,130
2024-07-31,FUK,84
2024-07-31,CTS,31
2024-08-01,NRT,400
2024-08-01,HND,300
2024-08-01,KIX,146
2024-08-01,FUK,92
2024-08-01,CTS,35
2024-08-02,NRT,337
2024-08-02,HND,343
2024-08-02,KIX,168
2024-08-02,FUK,93
2024-08-02,CTS,37
2024-08-03,NRT,421
2024-08-03,HND,375
2024-08-03,KIX,174
2024-08-03,FUK,117
2024-08-03,CTS,36
2024-08-04,NRT,425
2024-08-04,HND,387
2024-08-04,KIX,179
2024-08-04,FUK,97
2024-08-04,CTS,40
2024-08-05,NRT,341
2024-08-05,HND,335
2024-08-05,KIX,157
2024-08-05,FUK,88
2024-08-05,CTS,35
2024-08-06,NRT,388
2024-08-06,HND,305
2024-08-06,KIX,175
2024-08-06,FUK,105
2024-08-06,CTS,33
2024-08-07,NRT,388
2024-08-07,HND,334
2024-08-07,KIX,166
2024-08-07,FUK,92
2024-08-07,CTS,36
2024-08-08,NRT,359
2024-08-08,HND,325
2024-08-08,KIX,175
2024-08-08,FUK,104
2024-08-08,CTS,36
2024-08-09,NRT,340
2024-08-09,HND,338
2024-08-09,KIX,152
2024-08-09,FUK,104
2024-08-09,CTS,31
2024-08-10,NRT,435
2024-08-10,HND,393
2024-08-10,KIX,184
2024-08-10,FUK,114
2024-08-10,CTS,40
2024-08-11,NRT,391
2024-08-11,HND,389
2024-08-11,KIX,164
2024-08-11,FUK,116
2024-08-11,CTS,39
2024-08-12,NRT,397
2024-08-12,HND,349
2024-08-12,KIX,170
2024-08-12,FUK,95
2024-08-12,CTS,32
2024-08-13,NRT,333
2024-08-13,HND,333
2024-08-13,KIX,147
2024-08-13,FUK,106
2024-08-13,CTS,33
2024-08-14,NRT,381
2024-08-14,HND,299
2024-08-14,KIX,152
2024-08-14,FUK,106
2024-08-14,CTS,31
2024-08-15,NRT,333
2024-08-15,HND,307
2024-08-15,KIX,153
2024-08-15,FUK,105
2024-08-15,CTS,32
2024-08-16,NRT,380
2024-08-16,HND,346
2024-08-16,KIX,154
2024-08-16,FUK,103
2024-08-16,CTS,34
2024-08-17,NRT,442
2024-08-17,HND,396
2024-08-17,KIX,168
2024-08-17,FUK,116
2024-08-17,CTS,37
2024-08-18,NRT,373
2024-08-18,HND,393
2024-08-18,KIX,193
2024-08-18,FUK,108
2024-08-18,CTS,41
2024-08-19,NRT,389
2024-08-19,HND,311
2024-08-19,KIX,145
2024-08-19,FUK,95
2024-08-19,CTS,34
2024-08-20,NRT,365
2024-08-20,HND,331
2024-08-20,KIX,168
2024-08-20,FUK,92
2024-08-20,CTS,32
2024-08-21,NRT,393
2024-08-21,HND,312
2024-08-21,KIX,168
2024-08-21,FUK,92
2024-08-21,CTS,34
2024-08-22,NRT,379
2024-08-22,HND,350
2024-08-22,KIX,159
2024-08-22,FUK,95
2024-08-22,CTS,31
2024-08-23,NRT,347
2024-08-23,HND,320
2024-08-23,KIX,176
2024-08-23,FUK,99
2024-08-23,CTS,37
2024-08-24,NRT,390
2024-08-24,HND,353
2024-08-24,KIX,181
2024-08-24,FUK,101
2024-08-24,CTS,38
2024-08-25,NRT,426
2024-08-25,HND,326
2024-08-25,KIX,182
2024-08-25,FUK,100
2024-08-25,CTS,34
2024-08-26,NRT,353
2024-08-26,HND,322
2024-08-26,KIX,168
2024-08-26,FUK,99
2024-08-26,CTS,34
2024-08-27,NRT,343
2024-08-27,HND,337
2024-08-27,KIX,153
2024-08-27,FUK,103
2024-08-27,CTS,33
2024-08-28,NRT,332
2024-08-28,HND,326
2024-08-28,KIX,170
2024-08-28,FUK,102
2024-08-28,CTS,36
2024-08-29,NRT,372
2024-08-29,HND,332
2024-08-29,KIX,165
2024-08-29,FUK,88
2024-08-29,CTS,37
2024-08-30,NRT,332
2024-08-30,HND,313
2024-08-30,KIX,168
2024-08-30,FUK,98
2024-08-30,CTS,36
2024-08-31,NRT,436
2024-08-31,HND,326
2024-08-31,KIX,161
2024-08-31,FUK,103
2024-08-31,CTS,36
2024-09-01,NRT,350
2024-09-01,HND,332
2024-09-01,KIX,165
2024-09-01,FUK,101
2024-09-01,CTS,30
2024-09-02,NRT,325
2024-09-02,HND,284
2024-09-02,KIX,145
2024-09-02,FUK,79
2024-09-02,CTS,32
2024-09-03,NRT,309
2024-09-03,HND,265
2024-09-03,KIX,135
2024-09-03,FUK,88
2024-09-03,CTS,32
2024-09-04,NRT,340
2024-09-04,HND,293
2024-09-04,KIX,149
2024-09-04,FUK,89
2024-09-04,CTS,32
2024-09-05,NRT,349
2024-09-05,HND,307
2024-09-05,KIX,136
2024-09-05,FUK,91
2024-09-05,CTS,32
2024-09-06,NRT,288
2024-09-06,HND,270
2024-09-06,KIX,150
2024-09-06,FUK,79
2024-09-06,CTS,31
2024-09-07,NRT,342
2024-09-07,HND,303
2024-09-07,KIX,165
2024-09-07,FUK,96
2024-09-07,CTS,30
2024-09-08,NRT,371
2024-09-08,HND,332
2024-09-08,KIX,165
2024-09-08,FUK,88
2024-09-08,CTS,35
2024-09-09,NRT,319
2024-09-09,HND,261
2024-09-09,KIX,127
2024-09-09,FUK,85
2024-09-09,CTS,27
2024-09-10,NRT,334
2024-09-10,HND,312
2024-09-10,KIX,144
2024-09-10,FUK,77
2024-09-10,CTS,30
2024-09-11,NRT,302
2024-09-11,HND,257
2024-09-11,KIX,145
2024-09-11,FUK,80
2024-09-11,CTS,29
2024-09-12,NRT,308
2024-09-12,HND,296
2024-09-12,KIX,147
2024-09-12,FUK,91
2024-09-12,CTS,32
2024-09-13,NRT,341
2024-09-13,HND,260
2024-09-13,KIX,151
2024-09-13,FUK,90
2024-09-13,CTS,31
2024-09-14,NRT,371
2024-09-14,HND,297
2024-09-14,KIX,151
2024-09-14,FUK,100
2024-09-14,CTS,32
2024-09-15,NRT,367
2024-09-15,HND,338
2024-09-15,KIX,167
2024-09-15,FUK,97
2024-09-15,CTS,32
2024-09-16,NRT,316
2024-09-16,HND,291
2024-09-16,KIX,139
2024-09-16,FUK,82
2024-09-16,CTS,29
2024-09-17,NRT,293
2024-09-17,HND,298
2024-09-17,KIX,149
2024-09-17,FUK,85
2024-09-17,CTS,32
2024-09-18,NRT,293
2024-09-18,HND,264
2024-09-18,KIX,132
2024-09-18,FUK,84
2024-09-18,CTS,31
2024-09-19,NRT,295
2024-09-19,HND,277
2024-09-19,KIX,147
2024-09-19,FUK,78
2024-09-19,CTS,28
2024-09-20,NRT,334
2024-09-20,HND,292
2024-09-20,KIX,141
2024-09-20,FUK,81
2024-09-20,CTS,30
2024-09-21,NRT,343
2024-09-21,HND,295
2024-09-21,KIX,165
2024-09-21,FUK,85
2024-09-21,CTS,31
2024-09-22,NRT,375
2024-09-22,HND,314
2024-09-22,KIX,167
2024-09-22,FUK,86
2024-09-22,CTS,32
2024-09-23,NRT,329
2024-09-23,HND,294
2024-09-23,KIX,144
2024-09-23,FUK,86
2024-09-23,CTS,29
2024-09-24,NRT,341
2024-09-24,HND,288
2024-09-24,KIX,132
2024-09-24,FUK,78
2024-09-24,CTS,31
2024-09-25,NRT,312
2024-09-25,HND,265
2024-09-25,KIX,129
2024-09-25,FUK,88
2024-09-25,CTS,31
2024-09-26,NRT,342
2024-09-26,HND,275
2024-09-26,KIX,127
2024-09-26,FUK,80
2024-09-26,CTS,32
2024-09-27,NRT,343
2024-09-27,HND,270
2024-09-27,KIX,138
2024-09-27,FUK,87
2024-09-27,CTS,28
2024-09-28,NRT,368
2024-09-28,HND,344
2024-09-28,KIX,140
2024-09-28,FUK,91
2024-09-28,CTS,33
2024-09-29,NRT,352
2024-09-29,HND,293
2024-09-29,KIX,145
2024-09-29,FUK,99
2024-09-29,CTS,31
2024-09-30,NRT,348
2024-09-30,HND,294
2024-09-30,KIX,152
2024-09-30,FUK,85
2024-09-30,CTS,29
2024-10-01,NRT,345
2024-10-01,HND,287
2024-10-01,KIX,150
2024-10-01,FUK,91
2024-10-01,CTS,28
2024-10-02,NRT,351
2024-10-02,HND,302
2024-10-02,KIX,143
2024-10-02,FUK,84
2024-10-02,CTS,31
2024-10-03,NRT,328
2024-10-03,HND,261
2024-10-03,KIX,142
2024-10-03,FUK,84
2024-10-03,CTS,30
2024-10-04,NRT,351
2024-10-04,HND,260
2024-10-04,KIX,148
2024-10-04,FUK,91
2024-10-04,CTS,27
2024-10-05,NRT,365
2024-10-05,HND,319
2024-10-05,KIX,161
2024-10-05,FUK,97
2024-10-05,CTS,32
2024-10-06,NRT,347
2024-10-06,HND,304
2024-10-06,KIX,159
2024-10-06,FUK,94
2024-10-06,CTS,31
2024-10-07,NRT,341
2024-10-07,HND,309
2024-10-07,KIX,130
2024-10-07,FUK,79
2024-10-07,CTS,32
2024-10-08,NRT,322
2024-10-08,HND,307
2024-10-08,KIX,131
2024-10-08,FUK,91
2024-10-08,CTS,32
2024-10-09,NRT,298
2024-10-09,HND,310
2024-10-09,KIX,129
2024-10-09,FUK,92
2024-10-09,CTS,29
2024-10-10,NRT,298
2024-10-10,HND,275
2024-10-10,KIX,133
2024-10-10,FUK,79
2024-10-10,CTS,31
2024-10-11,NRT,299
2024-10-11,HND,313
2024-10-11,KIX,138
2024-10-11,FUK,86
2024-10-11,CTS,29
2024-10-12,NRT,319
2024-10-12,HND,333
2024-10-12,KIX,144
2024-10-12,FUK,99
2024-10-12,CTS,31
2024-10-13,NRT,320
2024-10-13,HND,288
2024-10-13,KIX,168
2024-10-13,FUK,91
2024-10-13,CTS,34
2024-10-14,NRT,308
2024-10-14,HND,295
2024-10-14,KIX,142
2024-10-14,FUK,77
2024-10-14,CTS,31
2024-10-15,NRT,327
2024-10-15,HND,291
2024-10-15,KIX,149
2024-10-15,FUK,83
2024-10-15,CTS,28
2024-10-16,NRT,299
2024-10-16,HND,301
2024-10-16,KIX,145
2024-10-16,FUK,90
2024-10-16,CTS,31
2024-10-17,NRT,308
2024-10-17,HND,276
2024-10-17,KIX,134
2024-10-17,FUK,83
2024-10-17,CTS,29
2024-10-18,NRT,298
2024-10-18,HND,301
2024-10-18,KIX,148
2024-10-18,FUK,87
2024-10-18,CTS,27
2024-10-19,NRT,344
2024-10-19,HND,321
2024-10-19,KIX,150
2024-10-19,FUK,100
2024-10-19,CTS,33
2024-10-20,NRT,327
2024-10-20,HND,308
2024-10-20,KIX,151
2024-10-20,FUK,86
2024-10-20,CTS,32
2024-10-21,NRT,325
2024-10-21,HND,262
2024-10-21,KIX,152
2024-10-21,FUK,90
2024-10-21,CTS,27
2024-10-22,NRT,308
2024-10-22,HND,307
2024-10-22,KIX,127
2024-10-22,FUK,92
2024-10-22,CTS,28
2024-10-23,NRT,338
2024-10-23,HND,271
2024-10-23,KIX,128
2024-10-23,FUK,86
2024-10-23,CTS,28
2024-10-24,NRT,309
2024-10-24,HND,305
2024-10-24,KIX,149
2024-10-24,FUK,87
2024-10-24,CTS,30
2024-10-25,NRT,310
2024-10-25,HND,274
2024-10-25,KIX,152
2024-10-25,FUK,77
2024-10-25,CTS,30
2024-10-26,NRT,385
2024-10-26,HND,314
2024-10-26,KIX,142
2024-10-26,FUK,94
2024-10-26,CTS,32
2024-10-27,NRT,342
2024-10-27,HND,339
2024-10-27,KIX,159
2024-10-27,FUK,88
2024-10-27,CTS,32
2024-10-28,NRT,288
2024-10-28,HND,260
2024-10-28,KIX,134
2024-10-28,FUK,88
2024-10-28,CTS,29
2024-10-29,NRT,315
2024-10-29,HND,292
2024-10-29,KIX,131
2024-10-29,FUK,76
2024-10-29,CTS,27
2024-10-30,NRT,293
2024-10-30,HND,263
2024-10-30,KIX,151
2024-10-30,FUK,90
2024-10-30,CTS,29
2024-10-31,NRT,308
2024-10-31,HND,288
2024-10-31,KIX,131
2024-10-31,FUK,77
2024-10-31,CTS,29
2024-11-01,NRT,334
2024-11-01,HND,269
2024-11-01,KIX,135
2024-11-01,FUK,83
2024-11-01,CTS,29
2024-11-02,NRT,355
2024-11-02,HND,312
2024-11-02,KIX,153
2024-11-02,FUK,86
2024-11-02,CTS,34
2024-11-03,NRT,375
2024-11-03,HND,331
2024-11-03,KIX,161
2024-11-03,FUK,96
2024-11-03,CTS,31
2024-11-04,NRT,312
2024-11-04,HND,258
2024-11-04,KIX,153
2024-11-04,FUK,92
2024-11-04,CTS,30
2024-11-05,NRT,346
2024-11-05,HND,298
2024-11-05,KIX,142
2024-11-05,FUK,86
2024-11-05,CTS,30
2024-11-06,NRT,297
2024-11-06,HND,305
2024-11-06,KIX,139
2024-11-06,FUK,78
2024-11-06,CTS,28
2024-11-07,NRT,313
2024-11-07,HND,296
2024-11-07,KIX,141
2024-11-07,FUK,82
2024-11-07,CTS,28
2024-11-08,NRT,299
2024-11-08,HND,294
2024-11-08,KIX,133
2024-11-08,FUK,88
2024-11-08,CTS,28
2024-11-09,NRT,369
2024-11-09,HND,300
2024-11-09,KIX,155
2024-11-09,FUK,93
2024-11-09,CTS,33
2024-11-10,NRT,343
2024-11-10,HND,300
2024-11-10,KIX,152
2024-11-10,FUK,89
2024-11-10,CTS,32
2024-11-11,NRT,312
2024-11-11,HND,262
2024-11-11,KIX,136
2024-11-11,FUK,89
2024-11-11,CTS,28
2024-11-12,NRT,335
2024-11-12,HND,305
2024-11-12,KIX,127
2024-11-12,FUK,84
2024-11-12,CTS,32
2024-11-13,NRT,345
2024-11-13,HND,264
2024-11-13,KIX,139
2024-11-13,FUK,79
2024-11-13,CTS,28
2024-11-14,NRT,344
2024-11-14,HND,291
2024-11-14,KIX,126
2024-11-14,FUK,91
2024-11-14,CTS,29
2024-11-15,NRT,332
2024-11-15,HND,294
2024-11-15,KIX,138
2024-11-15,FUK,91
2024-11-15,CTS,29
2024-11-16,NRT,323
2024-11-16,HND,340
2024-11-16,KIX,139
2024-11-16,FUK,91
2024-11-16,CTS,31
2024-11-17,NRT,351
2024-11-17,HND,286
2024-11-17,KIX,151
2024-11-17,FUK,89
2024-11-17,CTS,32
2024-11-18,NRT,340
2024-11-18,HND,265
2024-11-18,KIX,132
2024-11-18,FUK,92
2024-11-18,CTS,27
2024-11-19,NRT,300
2024-11-19,HND,289
2024-11-19,KIX,128
2024-11-19,FUK,83
2024-11-19,CTS,30
2024-11-20,NRT,321
2024-11-20,HND,297
2024-11-20,KIX,129
2024-11-20,FUK,87
2024-11-20,CTS,29
2024-11-21,NRT,316
2024-11-21,HND,281
2024-11-21,KIX,138
2024-11-21,FUK,93
2024-11-21,CTS,28
2024-11-22,NRT,334
2024-11-22,HND,292
2024-11-22,KIX,147
2024-11-22,FUK,88
2024-11-22,CTS,31
2024-11-23,NRT,376
2024-11-23,HND,344
2024-11-23,KIX,160
2024-11-23,FUK,88
2024-11-23,CTS,32
2024-11-24,NRT,383
2024-11-24,HND,342
2024-11-24,KIX,160
2024-11-24,FUK,95
2024-11-24,CTS,30
2024-11-25,NRT,338
2024-11-25,HND,301
2024-11-25,KIX,144
2024-11-25,FUK,79
2024-11-25,CTS,28
2024-11-26,NRT,312
2024-11-26,HND,259
2024-11-26,KIX,147
2024-11-26,FUK,80
2024-11-26,CTS,31
2024-11-27,NRT,295
2024-11-27,HND,275
2024-11-27,KIX,130
2024-11-27,FUK,90
2024-11-27,CTS,31
2024-11-28,NRT,347
2024-11-28,HND,283
2024-11-28,KIX,153
2024-11-28,FUK,78
2024-11-28,CTS,27
2024-11-29,NRT,318
2024-11-29,HND,305
2024-11-29,KIX,132
2024-11-29,FUK,77
2024-11-29,CTS,31
2024-11-30,NRT,380
2024-11-30,HND,309
2024-11-30,KIX,145
2024-11-30,FUK,84
2024-11-30,CTS,32
2024-12-01,NRT,392
2024-12-01,HND,345
2024-12-01,KIX,165
2024-12-01,FUK,115
2024-12-01,CTS,36
2024-12-02,NRT,367
2024-12-02,HND,319
2024-12-02,KIX,171
2024-12-02,FUK,93
2024-12-02,CTS,35
2024-12-03,NRT,342
2024-12-03,HND,324
2024-12-03,KIX,148
2024-12-03,FUK,91
2024-12-03,CTS,33
2024-12-04,NRT,358
2024-12-04,HND,342
2024-12-04,KIX,170
2024-12-04,FUK,100
2024-12-04,CTS,37
2024-12-05,NRT,380
2024-12-05,HND,353
2024-12-05,KIX,176
2024-12-05,FUK,101
2024-12-05,CTS,37
2024-12-06,NRT,382
2024-12-06,HND,306
2024-12-06,KIX,159
2024-12-06,FUK,95
2024-12-06,CTS,32
2024-12-07,NRT,383
2024-12-07,HND,363
2024-12-07,KIX,190
2024-12-07,FUK,98
2024-12-07,CTS,35
2024-12-08,NRT,411
2024-12-08,HND,361
2024-12-08,KIX,182
2024-12-08,FUK,105
2024-12-08,CTS,38
2024-12-09,NRT,360
2024-12-09,HND,352
2024-12-09,KIX,172
2024-12-09,FUK,95
2024-12-09,CTS,33
2024-12-10,NRT,377
2024-12-10,HND,333
2024-12-10,KIX,170
2024-12-10,FUK,89
2024-12-10,CTS,31
2024-12-11,NRT,344
2024-12-11,HND,306
2024-12-11,KIX,159
2024-12-11,FUK,101
2024-12-11,CTS,31
2024-12-12,NRT,378
2024-12-12,HND,346
2024-12-12,KIX,174
2024-12-12,FUK,104
2024-12-12,CTS,36
2024-12-13,NRT,345
2024-12-13,HND,322
2024-12-13,KIX,156
2024-12-13,FUK,96
2024-12-13,CTS,36
2024-12-14,NRT,410
2024-12-14,HND,331
2024-12-14,KIX,162
2024-12-14,FUK,104
2024-12-14,CTS,41
2024-12-15,NRT,379
2024-12-15,HND,369
2024-12-15,KIX,162
2024-12-15,FUK,110
2024-12-15,CTS,37
2024-12-16,NRT,340
2024-12-16,HND,305
2024-12-16,KIX,172
2024-12-16,FUK,94
2024-12-16,CTS,35
2024-12-17,NRT,376
2024-12-17,HND,318
2024-12-17,KIX,170
